date,description,net_amount,vat_amount,category
14/03/2025,Winter Maintenance - Assets,57642.83,0.0,TA Cost AUC - Programme
25/03/2025,Renewals of Technology,57625.57,0.0,TA Cost AUC - Programme
25/03/2025,Biodiversity,57581.49,0.0,TA Cost AUC - Programme
19/03/2025,Operate General Management Costs,57557.07,0.0,Facilities Management Reactive Works
20/03/2025,Renewals of Structures,57442.47,0.0,TA Renewal of Structures - Capital
07/03/2025,3RD PARTY PAYMENTS - DECEMBER 2024,57436.02,0.0,GAS
20/03/2025,Carbon,57377.8,0.0,TA Cost AUC - Programme
07/03/2025,#,57313.53,0.0,IT Ser Running Costs
27/03/2025,#,57313.53,0.0,IT Ser Running Costs
19/03/2025,Routine Maintenance,57280.16,0.0,CM - Third Party Damage
14/03/2025,Renewals of Technology,57210.9,0.0,TA Cost AUC - Programme
12/03/2025,Corporate Support Services,57180.0,0.0,ICT Hardware Maintenance
27/03/2025,Corporate Support Services,57180.0,0.0,TA Cost AUC – Non SRN
19/03/2025,Renewals of Technology,57176.0,0.0,TA Cost AUC – Non SRN
19/03/2025,Biodiversity,57147.66,0.0,TA Cost AUC - Programme
31/03/2025,Contract Management 02022025-28022025,57138.09,0.0,Commercial Partner: staffing assistance
04/03/2025,Non MA,57028.5,0.0,Prepaid expenses - admin
05/03/2025,Renewals of Technology,57000.0,0.0,TA Cost AUC - Programme
31/03/2025,Corporate Support Services,57000.0,0.0,TA Cost AUC – Non SRN
19/03/2025,Non MA,56918.46,0.0,Prepaid expenses - admin
26/03/2025,#,56815.09,0.0,Transport  Consult
31/03/2025,Business Services General,56781.68,0.0,TA Cost AUC - Programme
13/03/2025,Renewals of Structures,56775.2,0.0,TA Renewal of Structures - Capital
25/03/2025,Renewals of Roads,56682.83,0.0,TA Renewal of Roads - Capital
06/03/2025,Retainer & Management Fee March 2025 - Operational Costs for VCA India office,56676.45,0.0,COS India Retainer
28/03/2025,2601 Wk4 GTR_NRC_PCPJRev - GOVIA THAMESLINK RAILWA,56538.46,0.0,TOCRevenue(Pub)
05/03/2025,Freight,56534.88,0.0,TA Cost AUC - Programme
20/03/2025,Renewals of Roads,56460.04,0.0,TA Renewal of Roads - Capital
19/03/2025,Telephone - Mobiles,56409.03,0.0,Telephone - Mobiles
19/03/2025,#,56390.23,0.0,Support Services
20/03/2025,Renewals of Roads,56372.82,0.0,TA Renewal of Roads - Capital
13/03/2025,Corporate Support Services,56372.27,0.0,ICT Software Maintenance
21/03/2025,RC - BLACKBURN (DARWEN) MPTC RENT,56289.85,0.0,RENT
05/03/2025,#,56254.34,0.0,Research
20/03/2025,Corporate Support Services,56174.85,0.0,Contractor Costs
24/03/2025,RIS 1 Schemes,56114.52,0.0,TA Cost AUC - Programme
17/03/2025,CONTRACTOR FEES PROCESSED WEEK ENDING 09/03/2025,56072.27,0.0,AGENCY STAFF COSTS
20/03/2025,Carbon,55973.51,0.0,TA Cost AUC - Programme
11/03/2025,Routine Maintenance,55954.24,0.0,CM - Lump Sum Fees
21/03/2025,Renewals of Roads,55927.86,0.0,TA Renewal of Roads - Capital
21/03/2025,RC - ASHFORD HRTI RENT,55922.55,0.0,RENT
21/03/2025,RC - AYR MPTC RENT,55919.05,0.0,RENT
12/03/2025,Legal Services,55897.1,0.0,Other Legal Fees Defence
25/03/2025,Bats Ground Level Tree 0902-0203,55892.7,0.0,Environmental Services
10/03/2025,RIS 2 Schemes,55876.93,0.0,TA Cost AUC - Programme
26/03/2025,Renewals of Roads,55779.13,0.0,TA Renewal of Roads - Capital
28/03/2025,Renewals of Structures,55777.08,0.0,TA Renewal of Structures - Capital
17/03/2025,9TH FLR EAST THE TOWER BLOCK 1 EVERSHOLT STREETLONDON NW1 1BA Details for period 01/04/2025 to 31/03/2026 :- NON DOMESTIC RATES,55775.0,0.0,Business Rates 
20/03/2025,Renewals of Roads,55639.95,0.0,TA Renewal of Roads - Capital
20/03/2025,Renewals of Roads,55638.85,0.0,TA Renewal of Roads - Capital
28/03/2025,RIS 3 Development,55609.2,0.0,TA Cost AUC - Programme
18/03/2025,CLOUD DISCOVERY FEBRUARY 2025,55527.8,0.0,IT SERVICE RUNNING COSTS
28/03/2025,#,55507.0,0.0,Training
31/03/2025,Corporate Support Services,55499.21,0.0,Contractor Costs
13/03/2025,Routine Maintenance,55497.1,0.0,RM Cost Reimbursable
21/03/2025,Renewals of Structures,55449.09,0.0,TA Renewal of Structures - Capital
27/03/2025,#,55313.35,0.0,Mail Collection/Deli
20/03/2025,Renewals of Roads,55313.19,0.0,TA Renewal of Roads - Capital
11/03/2025,#,55284.18,0.0,Info Broker Costs
04/03/2025,Renewals of Technology,55241.69,0.0,TA Cost AUC - Programme
26/03/2025,Operate General Other,55208.25,0.0,TA Cost AUC - Programme
14/03/2025,#,55141.28,0.0,Services prov by OGD
13/03/2025,Winter Maintenance - Assets,55125.46,0.0,TA Cost AUC - Programme
19/03/2025,Environment Flooding,55013.35,0.0,TA Cost AUC - Programme
04/03/2025,TSSV3 EXTENSION A.FEBRUARY 25 SERVICES,55000.0,0.0,IT SERVICE RUNNING COSTS
28/03/2025,Corporate Support Services,55000.0,0.0,TA Cost AUC – Non SRN
17/03/2025,Renewals of Roads,54985.53,0.0,TA Renewal of Roads - Capital
10/03/2025,Operate Roads PFI Service Payments,54918.75,0.0,PFI Service Payments
14/03/2025,#,54890.15,0.0,Agency Staff Costs
25/03/2025,Operate S274/S278,54862.18,0.0,Contractor Costs
14/03/2025,#,54838.27,0.0,Estate Legal Advisor
14/03/2025,Routine Maintenance,54789.16,0.0,CM - Lump Sum Fees
27/03/2025,Digital Spine Consulting 021224-291224,54765.0,0.0,Computer Consultancy
21/03/2025,"Consultancy support to assess the impact of traincrew availability upon performance, including general resourcing issues",54750.0,0.0,Transport  Consult
26/03/2025,"Consultancy support to assess the impact of traincrew availability upon performance, including general resourcing issues",54750.0,0.0,Transport  Consult
01/03/2025,BAU 183 BIM Visualisation Hub Professional Services,54708.98,0.0,Professional Services
31/03/2025,Cloud Software Subscriptions Yearly Charges 2025/2026,54522.38,0.0,Software Maintenance
31/03/2025,Corporate Support Services,54428.4,0.0,ICT Software Maintenance
18/03/2025,Routine Maintenance,54426.77,0.0,RM Cost Reimbursable
20/03/2025,RC - HERNE BAY MPTC RENT,54400.5,0.0,RENT
20/03/2025,CISCO Firewall Protection,54387.99,0.0,IA - Information Technology - Cost - Additions
13/03/2025,Stagecoach Busways,54236.53,0.0,Subsidies Private Se
21/03/2025,Winter Maintenance - Assets,54168.88,0.0,TA Cost AUC - Programme
04/03/2025,Routine Maintenance,54151.47,0.0,RM - Utilities
10/03/2025,COE FACILITATION - FEBRUARY 25,54151.45,0.0,IT SERVICE RUNNING COSTS
28/03/2025,Corporate Support Services,54115.2,0.0,TA Cost AUC – Non SRN
18/03/2025,Insignia Crisis and Reputation Management Limited,54000.0,0.0,Professional Services
26/03/2025,#,54000.0,0.0,Agents Fees
19/03/2025,Operate S274/S278,53934.17,0.0,Contractor Costs
26/03/2025,Routine Maintenance,53921.73,0.0,RM - Utilities
04/03/2025,NPR Liverpool to West Yorks Strategic Scheme - Engineering and Environmental Services,53868.95,0.0,Project Management
17/03/2025,Landscape,53782.66,0.0,TA Cost AUC - Programme
04/03/2025,SERVICE/REPAIRS - FEBRUARY 2025,53770.35,0.0,MACHINERY MAINTENANCE
10/03/2025,#,53715.77,0.0,Support Services
05/03/2025,FIRST HAMPSHIRE & DORSET LTD,53674.09,0.0,Subsidies Private Se
17/03/2025,Freight,53618.46,0.0,TA Cost AUC - Programme
27/03/2025,Renewals of Structures,53585.85,0.0,TA Renewal of Structures - Capital
28/03/2025,Renewals of Structures,53512.37,0.0,TA Renewal of Structures - Capital
24/03/2025,Town planning advice February 2025,53470.51,0.0,Urban Planning and Landscape Architectural Services
13/03/2025,Renewals of Roads,53439.75,0.0,TA Renewal of Roads - Capital
11/03/2025,RIS 2 Schemes,53419.0,0.0,TA Cost AUC - Programme
03/03/2025,Corporate Support Services,53360.15,0.0,TA Cost AUC – Non SRN
03/03/2025,Routine Maintenance,53328.83,0.0,CM - Lump Sum Fees
31/03/2025,Corporate Support Services,53258.5,0.0,TA Cost AUC – Non SRN
04/03/2025,#,53250.0,0.0,Computer equipment
24/03/2025,RIS 2 Schemes,53237.48,0.0,TA Cost AUC - Programme
18/03/2025,Renewals of Structures,53200.0,0.0,TA Renewal of Structures - Capital
21/03/2025,Renewals of Roads,53188.95,0.0,TA Renewal of Roads - Capital
10/03/2025,#,53180.4,0.0,Transport  Consult
05/03/2025,#,53177.94,0.0,IT Ser Running Costs
14/03/2025,Renewals of Roads,53140.95,0.0,TA Renewal of Roads - Capital
26/03/2025,Renewals of Roads,53120.39,0.0,TA Renewal of Roads - Capital
14/03/2025,RIS 1 Schemes,53080.2,0.0,TA Cost AUC – Non SRN
05/03/2025,SR 9001238246,53075.0,0.0,Research
19/03/2025,Renewals of Roads,53044.51,0.0,TA Renewal of Roads - Capital
21/03/2025,Corporate Support Services,53000.0,0.0,Legal advice
14/03/2025,PURCHASE OF NORTON VEHICLE,52950.0,0.0,TESTING/TRAINING- CAR HIRE VEHICLE
17/03/2025,Renewals of Roads,52938.6,0.0,TA Renewal of Roads - Capital
18/03/2025,Media - Delivery of journey videos,52924.5,0.0,Marketing & Communications Consultancy
10/03/2025,Renewals of Roads,52802.71,0.0,TA Renewal of Roads - Capital
04/03/2025,#,52779.67,0.0,Research
19/03/2025,Technology Maintenance,52735.58,0.0,TA Cost AUC - Programme
21/03/2025,#,52731.0,0.0,Research
27/03/2025,CAA STEM Outreach February 2025,52633.88,0.0,Curr Grt Other CG Bo
17/03/2025,Non MA,52503.6,0.0,Prepaid expenses - admin
12/03/2025,#,52500.0,0.0,IT Ser Running Costs
28/03/2025,#,52491.34,0.0,Non-stock Printing
26/03/2025,Protocol HRE,52354.37,0.0,Contractor Costs
27/03/2025,COE FACILITATION - MARCH 25,52344.3,0.0,IT SERVICE RUNNING COSTS
26/03/2025,RIS 2 Schemes,52329.0,0.0,TA Cost AUC - Programme
03/03/2025,Renewals of Structures,52280.35,0.0,TA Renewal of Structures - Capital
25/03/2025,Renewals of Roads,52249.39,0.0,TA Renewal of Roads - Capital
07/03/2025,#,52234.04,0.0,IT Ser Running Costs
19/03/2025,,52205.05,0.0,RM Cost Reimbursable
19/03/2025,RIS 2 Schemes,52179.0,0.0,TA Cost AUC - Programme
21/03/2025,Renewals of Roads,52155.44,0.0,TA Renewal of Roads - Capital
31/03/2025,#,52080.0,0.0,Subscriptions to Pro
24/03/2025,technical advice,51891.17,0.0,Prog&ProjMgmt Consul
06/03/2025,RIS 2 Schemes,51568.09,0.0,TA Cost AUC - Programme
25/03/2025,Corporate Support Services,51550.69,0.0,TA Cost AUC – Non SRN
21/03/2025,Landscape,51539.94,0.0,TA Cost AUC - Programme
31/03/2025,Renewals of Technology,51495.19,0.0,TA Cost AUC - Programme
24/03/2025,#,51302.75,0.0,Research
06/03/2025,Stonleigh Park Utilities Diversions - Stage Two,51299.06,0.0,AUC - Phase 1
22/03/2025,#,51297.94,0.0,GR/IR  Non Sec stock
24/03/2025,RIS 3 Development,51293.91,0.0,TA Cost AUC - Programme
04/03/2025,RIS 3 Development,51258.52,0.0,TA Cost AUC - Programme
27/03/2025,RIS 2 Schemes,51225.0,0.0,TA Cost AUC - Programme
18/03/2025,RIS 2 Schemes,51155.25,0.0,TA Cost AUC - Programme
18/03/2025,RIS 2 Schemes,51155.25,0.0,TA Cost AUC - Programme
21/03/2025,Renewals of Roads,51153.79,0.0,TA Renewal of Roads - Capital
07/03/2025,PURCHASING CARD CHARGES FINANCE CORPORATE,51098.52,0.0,PURCHASING CARD CHARGES
05/03/2025,ARRIVA MIDLANDS NORTH LTD,50969.73,0.0,Subsidies Private Se
21/03/2025,Renewals of Roads,50939.24,0.0,TA Renewal of Roads - Capital
18/03/2025,Routine Maintenance,50795.84,0.0,RM Cost Reimbursable
14/03/2025,#,50695.09,0.0,Mail Collection/Deli
28/03/2025,Renewals of Roads,50684.01,0.0,TA Renewal of Roads - Capital
27/03/2025,#,50671.53,0.0,Publicity
14/03/2025,Corporate Support Services,50667.05,0.0,Legal advice
21/03/2025,RC - EDINBURGH MUSSELBURGH RENT,50633.43,0.0,RENT
20/03/2025,#,50619.6,0.0,Computer equipment
26/03/2025,Renewals of Technology,50609.86,0.0,TA Cost AUC - Programme
28/03/2025,Renewals of Structures,50606.7,0.0,TA Renewal of Structures - Capital
17/03/2025,ROOM 2.2 2ND FLRTHE PODIUM 1 EVERSHOLT STREETLONDON NW1 1BA 01/04/2025 to 31/03/2026 NON DOMESTIC RATES,50600.0,0.0,Business Rates 
26/03/2025,Renewals of Roads,50486.41,0.0,TA Renewal of Roads - Capital
26/03/2025,Renewals of Roads,50486.41,0.0,TA Renewal of Roads - Capital
13/03/2025,RIS 2 Schemes,50470.4,0.0,TA Cost AUC – Non SRN
19/03/2025,Renewals of Roads,50463.9,0.0,TA Renewal of Roads - Capital
27/03/2025,Maintenance Equipment & Services to 21 Mar-25,50430.74,0.0,Maintenance of Coastguard Telecomms
25/03/2025,Renewals of Technology,50400.0,0.0,TA Cost AUC – Non SRN
19/03/2025,Renewals of Roads,50350.02,0.0,TA Renewal of Roads - Capital
26/03/2025,Renewals of Roads,50340.0,0.0,TA Renewal of Roads - Capital
05/03/2025,#,50319.36,0.0,GR/IR  Non Sec stock
13/03/2025,Operate General Other,50273.9,0.0,RM Cost Reimbursable
12/03/2025,SECURITY DURING 01.02.2025 - 28.02.2025,50208.45,0.0,COMPUTER EQUIPMENT SERVICE CHARGE
10/03/2025,Renewals of Structures,50186.9,0.0,TA Renewal of Structures - Capital
27/03/2025,#,50170.39,0.0,Publicity
19/03/2025,Renewals of Structures,50111.0,0.0,TA Renewal of Structures - Capital
27/03/2025,Renewals of Structures,50106.86,0.0,TA Renewal of Structures - Capital
26/03/2025,Feasibility,50106.0,0.0,TA Cost AUC - Programme
13/03/2025,Safety,50091.07,0.0,TA Cost AUC - Programme
25/03/2025,Renewals of Structures,50013.97,0.0,TA Renewal of Structures - Capital
14/03/2025,#,50000.0,0.0,Research
20/03/2025,#,50000.0,0.0,Research
25/03/2025,Connected Places Summit - CPC0000201,50000.0,0.0,Research Grant-PS
26/03/2025,Amelio Enterprises Ltd SFVG Jan 25 #50000,50000.0,0.0,CapGrtPriSec-P&NPISH
27/03/2025,LAUNCH & GO-LIVE: BC TEST COMPANY 03.25,50000.0,0.0,SOFTWARE LICENSING CAPITAL
24/03/2025,RIS 2 Schemes,50000.0,0.0,TA Cost AUC – Non SRN
25/03/2025,Operate General Management Costs,50000.0,0.0,TA Cost AUC – Non SRN
26/03/2025,Corporate Support Services,50000.0,0.0,TA Cost AUC – Non SRN
21/03/2025,RC - ST HELENS MPTC RENT,49984.35,0.0,RENT
14/03/2025,Renewals of Roads,49959.43,0.0,TA Renewal of Roads - Capital
27/03/2025,Parklive.uk SFVG Feb 25 #49954.50,49954.5,0.0,CapGrtPriSec-P&NPISH
21/03/2025,RC - LINCOLN MPTC RENT,49914.83,0.0,RENT
24/03/2025,Renewals of Structures,49752.57,0.0,TA Renewal of Structures - Capital
19/03/2025,Corporate Support Ex Admin,49752.49,0.0,Facilities Management Reactive Works
05/03/2025,Auc - It Equipment,49686.0,0.0,Auc - It Equipment
31/03/2025,Protocol HRE,49650.0,0.0,Contractor Costs
27/03/2025,Renewals of Technology,49630.94,0.0,TA Cost AUC - Programme
24/03/2025,Renewals of Roads,49595.65,0.0,TA Renewal of Roads - Capital
01/03/2025,BAU 170 Security operations centre,49567.2,0.0,IT Security
11/03/2025,BAU 170 Security operations centre,49567.2,0.0,IT Security
01/03/2025,NCEOCW Tranche 3 21/22,49546.18,0.0,Telephones & Telecommunications
25/03/2025,#,49527.42,0.0,Research
12/03/2025,#,49500.0,0.0,Audit Fees (cash)
12/03/2025,RIS 1 Schemes,49500.0,0.0,TA Cost AUC – Non SRN
13/03/2025,Routine Maintenance,49477.09,0.0,Contractor Costs
21/03/2025,RC - TAUNTON MPTC RENT,49397.58,0.0,RENT
26/03/2025,Hotel Accommodation,49393.2,0.0,Hotel Accommodation
20/03/2025,Legal/Counsels fees - 17/03/25,49376.0,0.0,Legal Consultancy
27/03/2025,Corporate Support Services,49364.62,0.0,TA Cost AUC – Non SRN
04/03/2025,Operate General Management Costs,49328.33,0.0,Gas
24/03/2025,Corporate Support Other,49307.07,0.0,TA Cost AUC - Programme
18/03/2025,Environment Other,49215.98,0.0,TA Cost AUC - Programme
13/03/2025,Renewals of Roads,49162.78,0.0,TA Renewal of Roads - Capital
25/03/2025,WRA secretariat support to end June 2025,49154.4,0.0,CurrGrtPriSec-P&NPIS
07/03/2025,Routine Maintenance,49154.15,0.0,CM - Lump Sum Fees
11/03/2025,Renewals of Structures,49146.17,0.0,TA Renewal of Structures - Capital
26/03/2025,Renewals of Roads,49089.56,0.0,TA Renewal of Roads - Capital
03/03/2025,RIS 2 Schemes,49086.1,0.0,TA Cost AUC - Programme
31/03/2025,#,48991.0,0.0,Travel Expenses UK
27/03/2025,Corporate Support Services,48795.7,0.0,TA Cost AUC – Non SRN
28/03/2025,Corporate Support Services,48756.75,0.0,ICT Software Purchase
21/03/2025,Landscape,48706.99,0.0,TA Cost AUC - Programme
21/03/2025,Winter Maintenance - Assets,48692.17,0.0,TA Cost AUC - Programme
21/03/2025,Corporate Support Services,48689.3,0.0,TA Cost AUC – Non SRN
12/03/2025,Renewals of Roads,48666.26,0.0,TA Renewal of Roads - Capital
21/03/2025,Safety,48590.89,0.0,TA Cost AUC - Programme
10/03/2025,#,48587.5,0.0,Legal Consultancy
13/03/2025,Routine Maintenance,48512.93,0.0,RM Cost Reimbursable
11/03/2025,Feasibility,48487.93,0.0,TA Cost AUC - Programme
17/03/2025,#,48472.39,0.0,Mail Collection/Deli
24/03/2025,Renewals of Structures,48471.96,0.0,TA Renewal of Structures - Capital
18/03/2025,Renewals of Roads,48455.41,0.0,TA Renewal of Roads - Capital
19/03/2025,#,48455.36,0.0,Research
22/03/2025,#,48407.91,0.0,GR/IR  Non Sec stock
03/03/2025,BAU 30 Beyond trust,48341.89,0.0,SAAS
28/03/2025,Renewals of Structures,48081.89,0.0,TA Renewal of Structures - Capital
14/03/2025,Renewals of Technology,48075.93,0.0,TA Cost AUC - Programme
03/03/2025,Development Consultancy for Curzon Street and Phase 2b sites - Lot 2,48000.0,0.0,Engineering Services - Civil
17/03/2025,Non MA,48000.0,0.0,Prepaid expenses - admin
25/03/2025,Corporate Support Services,48000.0,0.0,TA Cost AUC – Non SRN
24/03/2025,Renewals of Roads,47959.6,0.0,TA Renewal of Roads - Capital
31/03/2025,Operate General Other,47900.22,0.0,TA Cost AUC - Programme
28/03/2025,Renewals of Roads,47896.51,0.0,TA Renewal of Roads - Capital
14/03/2025,Environment Other,47796.88,0.0,TA Cost AUC - Programme
27/03/2025,Corporate Support Services,47774.32,0.0,TA Cost AUC – Non SRN
21/03/2025,RC - CARLISLE MPTC RENT,47723.93,0.0,RENT
10/03/2025,Renewals of Roads,47696.86,0.0,TA Renewal of Roads - Capital
11/03/2025,RIS 3 Development,47663.51,0.0,TA Cost AUC - Programme
03/03/2025,Renewals of Technology,47653.65,0.0,TA Cost AUC - Programme
14/03/2025,Routine Maintenance,47616.72,0.0,RM Cost Reimbursable
05/03/2025,Stagecoach Busways,47613.02,0.0,Subsidies Private Se
31/03/2025,PLAIN LISTING PAPER ON REEL - 445mm WIDE,47604.3,0.0,GR/IR  Non Sec stock
19/03/2025,Renewals of Structures,47584.89,0.0,TA Renewal of Structures - Capital
21/03/2025,Safety,47549.13,0.0,TA Cost AUC - Programme
24/03/2025,Renewals of Technology,47510.12,0.0,TA Cost AUC - Programme
14/03/2025,#,47502.0,0.0,Research
31/03/2025,#,47445.0,0.0,Research
25/03/2025,FEBRUARY 2025 CONSUMPTION - VARIOUS - 3007842398,47405.11,0.0,GAS
12/03/2025,Renewals of Structures,47402.89,0.0,TA Renewal of Structures - Capital
28/03/2025,Corporate Support Services,47342.0,0.0,TA Cost AUC – Non SRN
13/03/2025,P C COACHES OF LINCOLN LTD,47274.84,0.0,Subsidies Private Se
19/03/2025,Renewals of Roads,47245.44,0.0,TA Renewal of Roads - Capital
12/03/2025,Protocol Dart Charge,47155.25,0.0,Contractor Costs
06/03/2025,Feasibility,47098.79,0.0,TA Cost AUC - Programme
11/03/2025,Renewals of Roads,47061.91,0.0,TA Renewal of Roads - Capital
21/03/2025,Corporate Support Services,46945.31,0.0,Small Variance Adjustments - Payables
28/03/2025,Renewals of Structures,46927.38,0.0,TA Renewal of Structures - Capital
27/03/2025,RIS 3 Development,46792.73,0.0,TA Cost AUC - Programme
19/03/2025,Winter Maintenance - Assets,46716.67,0.0,TA Cost AUC - Programme
24/03/2025,Environment Other,46652.0,0.0,TA Cost AUC - Programme
28/03/2025,Corporate Support Other,46432.4,0.0,TA Cost AUC - Programme
14/03/2025,Routine Maintenance,46250.86,0.0,CM - Lump Sum Fees
12/03/2025,#,46213.0,0.0,Research
27/03/2025,Renewals of Technology,46083.66,0.0,TA Cost AUC – Non SRN
11/03/2025,Routine Maintenance,46073.94,0.0,CM - Lump Sum Fees
26/03/2025,,46049.28,0.0,Contractor Costs
05/03/2025,THAMES TRAVEL (WALLINGFORD) LTD,46044.17,0.0,Subsidies Private Se
17/03/2025,Operate S274/S278,46037.27,0.0,Contractor Costs
21/03/2025,MOBILISATION FEE – MILESTONES COMPLETED IN FEBRUARY 25,46000.0,0.0,ESTATE MANAGEMENT
20/03/2025,Renewals of Roads,45999.42,0.0,TA Renewal of Roads - Capital
03/03/2025,Customer Operations Traffic Management,45983.34,0.0,Contractor Costs
17/03/2025,Renewals of Technology,45937.8,0.0,TA Cost AUC - Programme
11/03/2025,"""Mobility Centres -Add grant Mar2025 (#372,538.88)",45853.73,0.0,CurrGrtPriSec-P&NPIS
31/03/2025,Corporate Support Services,45800.75,0.0,TA Cost AUC – Non SRN
27/03/2025,Operate Roads PFI Service Payments,45779.3,0.0,PFI Service Payments
