date,description,net_amount,vat_amount,category
29/01/2026,Professional Services - Property Management,17536.8,0.0,Prop. Man. (Ir VAT)
29/01/2026,Property Rent,740789.7,0.0,Rent (Irrec VAT)
29/01/2026,Professional Services - Property Management,59545.5,0.0,Prop. Man. (Ir VAT)
29/01/2026,Property Rent,933738.37,0.0,Rent (Irrec VAT)
29/01/2026,Property Rent,1613649.77,0.0,Rent (Irrec VAT)
29/01/2026,Public Finance Initiative Unitary Charge,2708032.45,0.0,Oth PFI unitary chrg
29/01/2026,Internal Courier Service,33543.62,0.0,Courier Services
29/01/2026,Professional Services - Property Management,97983.76,0.0,Property management
29/01/2026,Professional Services - Property Management,1061764.24,0.0,Property management
29/01/2026,Professional Services - Property Management,196061.38,0.0,Property management
29/01/2026,Professional Services - Property Management,287167.93,0.0,Property management
29/01/2026,Government departments services,30099.6,0.0,Govt dept services
29/01/2026,Govt dept services,2241938.0,0.0,CS Org Dev & Des.
29/01/2026,IT software & support,702751.0,0.0,SW Lic Sup Bespkd
29/01/2026,Training ,1511550.0,0.0,Training and tuition
29/01/2026,Cross Government Services,238150.64,0.0,Cross Government Ser
29/01/2026,Employee education,65000.0,0.0,Employee education
29/01/2026,Recruitment Advert.,37650.0,0.0,Recruitment Advert.
29/01/2026,Recruitment Advert.,365087.26,0.0,Recruitment Advert.
29/01/2026,Occupational health or safety services,224249.51,0.0,OHS
29/01/2026,Occupational health or safety services,22909.25,0.0,OHS
29/01/2026,Legal Service; Solicitors fees,38019.09,0.0,Legal Solicitors fee
29/01/2026,Legal Service; Solicitors fees,22637.05,0.0,Legal Solicitors fee
29/01/2026,Legal Service; Solicitors fees,162987.03,0.0,Legal Solicitors fee
29/01/2026,Recruitment services,58267.0,0.0,Recruitment services
29/01/2026,Software Licences - supplier bespoked ,57300.0,0.0,Soft Licen Off Bespo
30/01/2026,Construction & Fit Out - Telford,360745.43,0.0,Office Fit Irrec VAT
30/01/2026,Construction & Fit Out - Telford,302229.89,0.0,Office Fit Irrec VAT
30/01/2026,Consultancy - includes implementation (Irrecoverable VAT),78000.0,0.0,Cons ad imp (Ir VAT)
30/01/2026,Project - Contract Mandays (supplier controlled),323409.38,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (supplier controlled),347559.38,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (supplier controlled),112874.3,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (supplier controlled),69674.4,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (HMRC controlled),39416.81,0.0,PROJECT Mandays HMRC
30/01/2026,Project - Contract Mandays (supplier controlled),26910.0,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (supplier controlled),22064.75,0.0,PROJECT Mandays Supp
30/01/2026,Contractor Service,30997.62,0.0,Contin Labor Build
30/01/2026,Contractor Service,109123.16,0.0,Contin Labor Build
30/01/2026,Project support,113511.42,0.0,Project support
30/01/2026,Project - Contract Mandays (supplier controlled),79563.8,0.0,PROJECT Mandays Supp
30/01/2026,Project - Contract Mandays (HMRC controlled),1011368.27,0.0,PROJECT Mandays HMRC
30/01/2026,Consultancy – IT,1268958.16,0.0,Consultancy – IT
30/01/2026,Consultancy – IT,1028354.88,0.0,Consultancy – IT
30/01/2026,Desktop Managed Serv,24552.0,0.0,Desktop Managed Serv
30/01/2026,Consultancy – IT,167832.49,0.0,Consultancy – IT
30/01/2026,Government Recruitment Services charges,80472.25,0.0,CS Government Recrut
30/01/2026,Pre-employment checks,68100.0,0.0,Recruitment services
30/01/2026,ICT migration services,956442.0,0.0,Cross Government Ser
30/01/2026,Contingency arrangement for IT hardware,35841.49,0.0,Cross Government Ser
30/01/2026,IT cloud migration services,80456.39,0.0,Cross Government Ser
30/01/2026,IT support & maintenance,27134.96,0.0,Cross Government Ser
